OBJECTID,ADDRESS,ADDR_NUM,STREETNAME,REL_LOC,SITE_NAME,BUILDING,TOWN,TOWN_ID,ZIPCODE,STATUS
323087247,19 STOW STREET,19,STOW STREET,,,,WALTHAM,308,02453,ACTIVE
323087257,66 STOW STREET,66,STOW STREET,,,,WALTHAM,308,02453,ACTIVE
323087270,104-106 STOW STREET,104-106,STOW STREET,,,,WALTHAM,308,02453,ACTIVE
323087272,106 STOW STREET,106,STOW STREET,,,,WALTHAM,308,02453,ACTIVE
323087275,116 STOW STREET,116,STOW STREET,,,,WALTHAM,308,02453,ACTIVE
323087279,3 STRATTON TERRACE,3,STRATTON TERRACE,,,,WALTHAM,308,02453,UNASSIGNED
323088206,1363 TRAPELO ROAD,1363,TRAPELO ROAD,,,,WALTHAM,308,02451,ACTIVE
323088208,1369 TRAPELO ROAD,1369,TRAPELO ROAD,,,,WALTHAM,308,02451,ACTIVE
323088214,1382 TRAPELO ROAD,1382,TRAPELO ROAD,,,,WALTHAM,308,02451,ACTIVE
323088224,1450 TRAPELO ROAD,1450,TRAPELO ROAD,,,,WALTHAM,308,02451,ACTIVE
323088230,1531 TRAPELO ROAD,1531,TRAPELO ROAD,,,,WALTHAM,308,02451,ACTIVE
323088233,1601 TRAPELO ROAD,1601,TRAPELO ROAD,,,SOUTH BUILDING,WALTHAM,308,02451,ACTIVE
323088234,1601 TRAPELO ROAD,1601,TRAPELO ROAD,,,,WALTHAM,308,02451,ACTIVE
323088235,1610 TRAPELO ROAD,1610,TRAPELO ROAD,,,,WALTHAM,308,02451,UNASSIGNED
323089187,27 WEIR ROAD,27,WEIR ROAD,,,,WALTHAM,308,02451,ACTIVE
323089200,6 WELLINGTON AVENUE,6,WELLINGTON AVENUE,,,,WALTHAM,308,02451,ACTIVE
323089208,11 WELLINGTON STREET,11,WELLINGTON STREET,,,,WALTHAM,308,02451,ACTIVE
323074574,16 COLONIAL AVENUE,16,COLONIAL AVENUE,,,,WALTHAM,308,02453,ACTIVE
323074575,19 COLONIAL AVENUE,19,COLONIAL AVENUE,,,,WALTHAM,308,02453,ACTIVE
323074578,26 COLONIAL AVENUE,26,COLONIAL AVENUE,,,,WALTHAM,308,02453,ACTIVE
323074584,45 COLONIAL AVENUE,45,COLONIAL AVENUE,,,,WALTHAM,308,02453,ACTIVE
323074589,62 COLONIAL AVENUE,62,COLONIAL AVENUE,,,,WALTHAM,308,02453,ACTIVE
323074596,86 COLONIAL AVENUE,86,COLONIAL AVENUE,,,,WALTHAM,308,02453,ACTIVE
323074601,104 COLONIAL AVENUE,104,COLONIAL AVENUE,,,,WALTHAM,308,02453,ACTIVE
323074604,116 COLONIAL AVENUE,116,COLONIAL AVENUE,,,,WALTHAM,308,02453,ACTIVE
323074626,52 COLUMBUS AVENUE,52,COLUMBUS AVENUE,,,,WALTHAM,308,02451,ACTIVE
323074632,73 COLUMBUS AVENUE,73,COLUMBUS AVENUE,,,,WALTHAM,308,02451,ACTIVE
323075571,51 DOTY STREET,51,DOTY STREET,,,,WALTHAM,308,02452,ACTIVE
323075573,58 DOTY STREET,58,DOTY STREET,,,,WALTHAM,308,02452,ACTIVE
323075574,68 DOTY STREET,68,DOTY STREET,,,,WALTHAM,308,02452,ACTIVE
323075586,131 DOTY STREET,131,DOTY STREET,,,,WALTHAM,308,02452,ACTIVE
323075592,162 DOTY STREET,162,DOTY STREET,,,,WALTHAM,308,02452,ACTIVE
323075597,182 DOTY STREET,182,DOTY STREET,,,,WALTHAM,308,02452,ACTIVE
323075598,183 DOTY STREET,183,DOTY STREET,,,,WALTHAM,308,02452,ACTIVE
323075600,189 DOTY STREET,189,DOTY STREET,,,,WALTHAM,308,02452,ACTIVE
323075606,210 DOTY STREET,210,DOTY STREET,,,,WALTHAM,308,02452,ACTIVE
323075607,215 DOTY STREET,215,DOTY STREET,,,,WALTHAM,308,02452,ACTIVE
323075609,221 DOTY STREET,221,DOTY STREET,,,,WALTHAM,308,02452,ACTIVE
323075610,224 DOTY STREET,224,DOTY STREET,,,,WALTHAM,308,02452,ACTIVE
323075616,22 DOUGLAS ROAD,22,DOUGLAS ROAD,,,,WALTHAM,308,02453,ACTIVE
323075617,25 DOUGLAS ROAD,25,DOUGLAS ROAD,,,,WALTHAM,308,02453,ACTIVE
323075624,15 DREW STREET,15,DREW STREET,,,,WALTHAM,308,02453,ACTIVE
323076602,276 FLORENCE ROAD,276,FLORENCE ROAD,,,,WALTHAM,308,02453,ACTIVE
323076603,277 FLORENCE ROAD,277,FLORENCE ROAD,,,,WALTHAM,308,02453,ACTIVE
323076614,320 FLORENCE ROAD,320,FLORENCE ROAD,,,,WALTHAM,308,02453,ACTIVE
323076625,8-10 FLOYD STREET,8-10,FLOYD STREET,,,,WALTHAM,308,02453,ACTIVE
323076629,15 FLOYD STREET,15,FLOYD STREET,,,,WALTHAM,308,02453,ACTIVE
323076634,29-31 FLOYD STREET,29-31,FLOYD STREET,,,,WALTHAM,308,02453,ACTIVE
323076645,7 FOREST CIRCLE,7,FOREST CIRCLE,,,,WALTHAM,308,02452,ACTIVE
323076649,24 FOREST CIRCLE,24,FOREST CIRCLE,,,,WALTHAM,308,02452,ACTIVE
323077622,328 GROVE STREET,328,GROVE STREET,,,,WALTHAM,308,02453,LINKED
323071502,84 BEDFORD STREET,84,BEDFORD STREET,,,,WALTHAM,308,02453,ACTIVE
323071509,106-108 BEDFORD STREET,106-108,BEDFORD STREET,,,,WALTHAM,308,02453,LINKED
323071528,35 BEECH STREET,35,BEECH STREET,,,,WALTHAM,308,02453,ACTIVE
323071532,11 BEECHWOOD ROAD,11,BEECHWOOD ROAD,,,,WALTHAM,308,02453,ACTIVE
323071538,29 BEECHWOOD ROAD,29,BEECHWOOD ROAD,,,,WALTHAM,308,02453,ACTIVE
323071540,35 BEECHWOOD ROAD,35,BEECHWOOD ROAD,,,,WALTHAM,308,02453,ACTIVE
323071544,45 BEECHWOOD ROAD,45,BEECHWOOD ROAD,,,,WALTHAM,308,02453,ACTIVE
323071545,1 BELLEVUE PLACE,1,BELLEVUE PLACE,,,,WALTHAM,308,02453,ACTIVE
323072335,55 BRIARWOOD ROAD,55,BRIARWOOD ROAD,,,,WALTHAM,308,02452,ACTIVE
323072341,81 BRIARWOOD ROAD,81,BRIARWOOD ROAD,,,,WALTHAM,308,02452,ACTIVE
323072355,31 BRIGHAM ROAD,31,BRIGHAM ROAD,,,,WALTHAM,308,02453,ACTIVE
323072360,39 BRIGHAM ROAD,39,BRIGHAM ROAD,,,,WALTHAM,308,02453,ACTIVE
323072371,35 BRIGHT STREET,35,BRIGHT STREET,,,,WALTHAM,308,02453,ACTIVE
323072378,61 BRIGHT STREET,61,BRIGHT STREET,,,,WALTHAM,308,02453,ACTIVE
323072386,93 BRIGHT STREET,93,BRIGHT STREET,,,,WALTHAM,308,02453,ACTIVE
323073346,81 CENTRAL STREET,81,CENTRAL STREET,,,,WALTHAM,308,02453,ACTIVE
323073352,92 CENTRAL STREET,92,CENTRAL STREET,,,,WALTHAM,308,02453,ACTIVE
323073353,92-94 CENTRAL STREET,92-94,CENTRAL STREET,,,,WALTHAM,308,02453,ACTIVE
323073356,94 CENTRAL STREET,94,CENTRAL STREET,,,,WALTHAM,308,02453,ACTIVE
323073358,96 CENTRAL STREET,96,CENTRAL STREET,,,,WALTHAM,308,02453,ACTIVE
323073363,100 CENTRAL STREET,100,CENTRAL STREET,,,,WALTHAM,308,02453,LINKED
323073373,108 CENTRAL STREET,108,CENTRAL STREET,,,,WALTHAM,308,02453,ACTIVE
323073375,110-112 CENTRAL STREET,110-112,CENTRAL STREET,,,,WALTHAM,308,02453,ACTIVE
323073393,27 CENTRE STREET,27,CENTRE STREET,,,,WALTHAM,308,02453,UNASSIGNED
323073397,70 CHAFFEE AVENUE,70,CHAFFEE AVENUE,,,,WALTHAM,308,02453,ACTIVE
323074273,55 CLARK LANE,55,CLARK LANE,,,,WALTHAM,308,02451,ACTIVE
323074286,121 CLARK LANE,121,CLARK LANE,,,,WALTHAM,308,02451,ACTIVE
323074288,152 CLARK LANE,152,CLARK LANE,,,,WALTHAM,308,02451,ACTIVE
323074290,158 CLARK LANE,158,CLARK LANE,,,,WALTHAM,308,02451,ACTIVE
323074295,13 CLARK STREET,13,CLARK STREET,,,,WALTHAM,308,02453,ACTIVE
323074300,47 CLARK STREET,47,CLARK STREET,,,,WALTHAM,308,02453,ACTIVE
323074302,51 CLARK STREET,51,CLARK STREET,,,,WALTHAM,308,02453,ACTIVE
323074305,110 CLARK STREET,110,CLARK STREET,,,,WALTHAM,308,02453,ACTIVE
323074309,132-134 CLARK STREET,132-134,CLARK STREET,,,,WALTHAM,308,02453,ACTIVE
323074326,30 CLEMATIS AVENUE,30,CLEMATIS AVENUE,,,,WALTHAM,308,02453,ACTIVE
323074330,52 CLEMATIS AVENUE,52,CLEMATIS AVENUE,,,,WALTHAM,308,02453,ACTIVE
323070535,22 ARCADIA AVENUE,22,ARCADIA AVENUE,,,,WALTHAM,308,02452,ACTIVE
323070552,68 ARCADIA AVENUE,68,ARCADIA AVENUE,,,,WALTHAM,308,02452,ACTIVE
323070556,81 ARCADIA AVENUE,81,ARCADIA AVENUE,,,,WALTHAM,308,02452,ACTIVE
323070563,94 ARCADIA AVENUE,94,ARCADIA AVENUE,,,,WALTHAM,308,02452,ACTIVE
323070564,96 ARCADIA AVENUE,96,ARCADIA AVENUE,,,,WALTHAM,308,02452,ACTIVE
323070566,11 ARLINGTON ROAD,11,ARLINGTON ROAD,,,,WALTHAM,308,02453,ACTIVE
323070581,48 ARLINGTON ROAD,48,ARLINGTON ROAD,,,,WALTHAM,308,02453,ACTIVE
323070594,30 ASH STREET,30,ASH STREET,,,,WALTHAM,308,02453,ACTIVE
323070596,34-36 ASH STREET,34-36,ASH STREET,,,,WALTHAM,308,02453,ACTIVE
323070597,34 ASH STREET,34,ASH STREET,,,,WALTHAM,308,02453,ACTIVE
323071554,17 BELLEVUE STREET,17,BELLEVUE STREET,,,,WALTHAM,308,02453,ACTIVE
323071557,21 BELLEVUE STREET,21,BELLEVUE STREET,,,,WALTHAM,308,02453,ACTIVE
323071585,20-22 BENNETT STREET,20-22,BENNETT STREET,,,,WALTHAM,308,02453,ACTIVE
323071587,24 BENNETT STREET,24,BENNETT STREET,,,,WALTHAM,308,02453,ACTIVE
323071597,40-42 BENNETT STREET,40-42,BENNETT STREET,,,,WALTHAM,308,02453,ACTIVE
323071598,42 BENNETT STREET,42,BENNETT STREET,,,,WALTHAM,308,02453,ACTIVE
323071610,52 BENNETT STREET,52,BENNETT STREET,,,,WALTHAM,308,02453,ACTIVE
323072404,114 BRIGHT STREET,114,BRIGHT STREET,,,,WALTHAM,308,02453,INACTIVE
323072408,119 BRIGHT STREET,119,BRIGHT STREET,,,,WALTHAM,308,02453,ACTIVE
323072413,130-132 BRIGHT STREET,130-132,BRIGHT STREET,,,,WALTHAM,308,02453,ACTIVE
323072422,139 BRIGHT STREET,139,BRIGHT STREET,,,,WALTHAM,308,02453,ACTIVE
323072423,141 BRIGHT STREET,141,BRIGHT STREET,,,,WALTHAM,308,02453,ACTIVE
323072449,168 BRIGHT STREET,168,BRIGHT STREET,,,,WALTHAM,308,02453,INACTIVE
323073419,8 CHAMBERLAIN TERRACE,8,CHAMBERLAIN TERRACE,,,,WALTHAM,308,02453,ACTIVE
323079197,16 KINGS WAY,16,KINGS WAY,,BRIAR GLEN VILLAGE,,WALTHAM,308,02451,ACTIVE
323079207,45 KINGS WAY,45,KINGS WAY,,BRIAR GLEN VILLAGE,,WALTHAM,308,02451,ACTIVE
323079231,60 KINGSTON ROAD,60,KINGSTON ROAD,,,,WALTHAM,308,02451,ACTIVE
323079237,86 KINGSTON ROAD,86,KINGSTON ROAD,,,,WALTHAM,308,02451,ACTIVE
323079242,108 KINGSTON ROAD,108,KINGSTON ROAD,,,,WALTHAM,308,02451,ACTIVE
323080147,333 LINCOLN STREET,333,LINCOLN STREET,,,,WALTHAM,308,02451,ACTIVE
323080153,346 LINCOLN STREET,346,LINCOLN STREET,,,,WALTHAM,308,02451,ACTIVE
323080156,361 LINCOLN STREET,361,LINCOLN STREET,,,,WALTHAM,308,02451,ACTIVE
323080165,392 LINCOLN STREET,392,LINCOLN STREET,,,,WALTHAM,308,02451,ACTIVE
323080174,420 LINCOLN STREET,420,LINCOLN STREET,,,,WALTHAM,308,02451,ACTIVE
323080175,427 LINCOLN STREET,427,LINCOLN STREET,,,,WALTHAM,308,02451,ACTIVE
323080176,428 LINCOLN STREET,428,LINCOLN STREET,,,,WALTHAM,308,02451,ACTIVE
323080179,439 LINCOLN STREET,439,LINCOLN STREET,,,,WALTHAM,308,02451,ACTIVE
323080184,457 LINCOLN STREET,457,LINCOLN STREET,,,,WALTHAM,308,02451,ACTIVE
323080187,463 LINCOLN STREET,463,LINCOLN STREET,,,,WALTHAM,308,02451,ACTIVE
323081155,1092 MAIN STREET,1092,MAIN STREET,,,,WALTHAM,308,02451,LINKED
323081160,1098 MAIN STREET,1098,MAIN STREET,,,,WALTHAM,308,02451,UNASSIGNED
323081167,1114 MAIN STREET,1114,MAIN STREET,,,,WALTHAM,308,02451,ACTIVE
323081177,1129 MAIN STREET,1129,MAIN STREET,,,,WALTHAM,308,02451,ACTIVE
323081180,1133 MAIN STREET,1133,MAIN STREET,,,,WALTHAM,308,02451,ACTIVE
323081182,1148 MAIN STREET,1148,MAIN STREET,,,,WALTHAM,308,02451,ACTIVE
323081187,1164 MAIN STREET,1164,MAIN STREET,,,,WALTHAM,308,02451,LINKED
323081191,1174 MAIN STREET,1174,MAIN STREET,,,,WALTHAM,308,02451,ACTIVE
323081192,1176 MAIN STREET,1176,MAIN STREET,,,,WALTHAM,308,02451,INACTIVE
323082154,282-290 MOODY STREET,282-290,MOODY STREET,,,,WALTHAM,308,02453,ACTIVE
323082155,282 MOODY STREET,282,MOODY STREET,,,,WALTHAM,308,02453,ACTIVE
323082157,283-289 MOODY STREET,283-289,MOODY STREET,,,,WALTHAM,308,02453,ACTIVE
323082158,283 MOODY STREET,283,MOODY STREET,,,,WALTHAM,308,02453,ACTIVE
323082166,299-309 MOODY STREET,299-309,MOODY STREET,,,,WALTHAM,308,02453,ACTIVE
323082167,300 MOODY STREET,300,MOODY STREET,,,,WALTHAM,308,02453,LINKED
323082168,300-314 MOODY STREET,300-314,MOODY STREET,,,,WALTHAM,308,02453,LINKED
323082183,323 MOODY STREET,323,MOODY STREET,,,,WALTHAM,308,02453,ACTIVE
323082185,329-333 MOODY STREET,329-333,MOODY STREET,,,,WALTHAM,308,02453,ACTIVE
323082187,332 MOODY STREET,332,MOODY STREET,,,,WALTHAM,308,02453,ACTIVE
323082212,368 MOODY STREET,368,MOODY STREET,,,,WALTHAM,308,02453,LINKED
323083184,2 OLD CONANT CIRCLE,2,OLD CONANT CIRCLE,,,,WALTHAM,308,01773,ACTIVE
323083188,19 OLD CONANT ROAD,19,OLD CONANT ROAD,,,,WALTHAM,308,01773,ACTIVE
323083200,93 OLD COUNTY ROAD,93,OLD COUNTY ROAD,,,,WALTHAM,308,01773,ACTIVE
323083203,34 OLD LEXINGTON ROAD,34,OLD LEXINGTON ROAD,,,,WALTHAM,308,02452,ACTIVE
323083213,11 ORANGE STREET,11,ORANGE STREET,,,,WALTHAM,308,02453,LINKED
323084177,18 PROSPECT HILL AVENUE,18,PROSPECT HILL AVENUE,,,,WALTHAM,308,02451,ACTIVE
323084178,21 PROSPECT HILL AVENUE,21,PROSPECT HILL AVENUE,,,,WALTHAM,308,02451,ACTIVE
323084179,21-23 PROSPECT HILL AVENUE,21-23,PROSPECT HILL AVENUE,,,,WALTHAM,308,02451,ACTIVE
323084183,42 PROSPECT HILL ROAD,42,PROSPECT HILL ROAD,,,,WALTHAM,308,02451,ACTIVE
323084191,85 PROSPECT HILL ROAD,85,PROSPECT HILL ROAD,,,,WALTHAM,308,02451,ACTIVE
323084197,109 PROSPECT HILL ROAD,109,PROSPECT HILL ROAD,,,,WALTHAM,308,02451,ACTIVE
323084205,161 PROSPECT HILL ROAD,161,PROSPECT HILL ROAD,,,,WALTHAM,308,02451,ACTIVE
323084206,167 PROSPECT HILL ROAD,167,PROSPECT HILL ROAD,,,,WALTHAM,308,02451,ACTIVE
323084216,195 PROSPECT HILL ROAD,195,PROSPECT HILL ROAD,,,,WALTHAM,308,02451,ACTIVE
323085126,183-187 ROBBINS STREET,183-187,ROBBINS STREET,,,,WALTHAM,308,02453,ACTIVE
323085138,195 ROBBINS STREET,195,ROBBINS STREET,,,,WALTHAM,308,02453,ACTIVE
323085143,199 ROBBINS STREET,199,ROBBINS STREET,,,,WALTHAM,308,02453,ACTIVE
323085144,200 ROBBINS STREET,200,ROBBINS STREET,,,,WALTHAM,308,02453,ACTIVE
323085146,202 ROBBINS STREET,202,ROBBINS STREET,,,,WALTHAM,308,02453,ACTIVE
323085152,214 ROBBINS STREET,214,ROBBINS STREET,,,,WALTHAM,308,02453,ACTIVE
323085153,215 ROBBINS STREET,215,ROBBINS STREET,,,,WALTHAM,308,02453,ACTIVE
323085164,244 1/2 ROBBINS STREET,244 1/2,ROBBINS STREET,,,,WALTHAM,308,02453,LINKED
323085170,250 ROBBINS STREET,250,ROBBINS STREET,,,,WALTHAM,308,02453,LINKED
323085176,256-258 ROBBINS STREET,256-258,ROBBINS STREET,,,,WALTHAM,308,02453,LINKED
323085178,257 ROBBINS STREET,257,ROBBINS STREET,,,,WALTHAM,308,02453,ACTIVE
323085180,262-264 ROBBINS STREET,262-264,ROBBINS STREET,,,,WALTHAM,308,02453,ACTIVE
323086132,54 SOUTH STREET,54,SOUTH STREET,,,,WALTHAM,308,02453,ACTIVE
323086138,58 SOUTH STREET,58,SOUTH STREET,,,,WALTHAM,308,02453,ACTIVE
323086139,58-60 SOUTH STREET,58-60,SOUTH STREET,,,,WALTHAM,308,02453,ACTIVE
323086140,59-61 SOUTH STREET,59-61,SOUTH STREET,,,,WALTHAM,308,02453,ACTIVE
323086153,73 SOUTH STREET,73,SOUTH STREET,,,,WALTHAM,308,02453,LINKED
323086154,74 SOUTH STREET,74,SOUTH STREET,,,,WALTHAM,308,02453,ACTIVE
323073429,30-60 CHARLES RIVER ROAD,30-60,CHARLES RIVER ROAD,,CHARLESBANK GARDEN APARTMENTS,,WALTHAM,308,02453,LINKED
323073434,36 CHARLES RIVER ROAD,36,CHARLES RIVER ROAD,,CHARLESBANK GARDEN APARTMENTS,,WALTHAM,308,02453,LINKED
323073442,60 CHARLES RIVER ROAD,60,CHARLES RIVER ROAD,,CHARLESBANK GARDEN APARTMENTS,,WALTHAM,308,02453,ACTIVE
323074347,96 CLEMATIS AVENUE,96,CLEMATIS AVENUE,,,,WALTHAM,308,02453,LINKED
323074362,19 CLEMENTS ROAD,19,CLEMENTS ROAD,,,,WALTHAM,308,02453,ACTIVE
323074363,20 CLEMENTS ROAD,20,CLEMENTS ROAD,,,,WALTHAM,308,02453,ACTIVE
323074368,27 CLEMENTS ROAD,27,CLEMENTS ROAD,,,,WALTHAM,308,02453,ACTIVE
323074377,44 CLEMENTS ROAD,44,CLEMENTS ROAD,,,,WALTHAM,308,02453,ACTIVE
323074393,31 CLEVELAND ROAD,31,CLEVELAND ROAD,,,,WALTHAM,308,02453,ACTIVE
323074396,42 CLEVELAND ROAD,42,CLEVELAND ROAD,,,,WALTHAM,308,02453,ACTIVE
323070603,63 ASH STREET,63,ASH STREET,,,,WALTHAM,308,02453,ACTIVE
323070605,66 ASH STREET,66,ASH STREET,,,,WALTHAM,308,02453,ACTIVE
323070612,75 ASH STREET,75,ASH STREET,,,,WALTHAM,308,02453,LINKED
323070614,78 ASH STREET,78,ASH STREET,,,,WALTHAM,308,02453,LINKED
323070616,81-83 ASH STREET,81-83,ASH STREET,,,,WALTHAM,308,02453,REVIEW
323070622,88 ASH STREET,88,ASH STREET,,,,WALTHAM,308,02453,ACTIVE
323070633,130 ASH STREET,130,ASH STREET,,,,WALTHAM,308,02453,ACTIVE
323070653,161 ASH STREET,161,ASH STREET,,,,WALTHAM,308,02453,LINKED
323070657,166 ASH STREET,166,ASH STREET,,,,WALTHAM,308,02453,ACTIVE
323070664,183 ASH STREET,183,ASH STREET,,,,WALTHAM,308,02453,ACTIVE
323071631,12 BERKLEY STREET,12,BERKLEY STREET,,,,WALTHAM,308,02451,ACTIVE
323071642,48 BERKLEY STREET,48,BERKLEY STREET,,,,WALTHAM,308,02451,ACTIVE
323071655,110 BERKLEY STREET,110,BERKLEY STREET,,,,WALTHAM,308,02451,ACTIVE
323071661,131 BERKLEY STREET,131,BERKLEY STREET,,,,WALTHAM,308,02451,ACTIVE
323071664,144 BERKLEY STREET,144,BERKLEY STREET,,,,WALTHAM,308,02451,UNASSIGNED
323071669,167 BERKLEY STREET,167,BERKLEY STREET,,,,WALTHAM,308,02451,ACTIVE
323072460,27 BRIGHTWOOD ROAD,27,BRIGHTWOOD ROAD,,,,WALTHAM,308,02453,ACTIVE
323072462,39 BRIGHTWOOD ROAD,39,BRIGHTWOOD ROAD,,,,WALTHAM,308,02453,ACTIVE
323072477,3 BROOK AVENUE,3,BROOK AVENUE,,,,WALTHAM,308,02453,UNASSIGNED
323072497,35 BROOKFIELD ROAD,35,BROOKFIELD ROAD,,,,WALTHAM,308,02452,ACTIVE
323072499,42 BROOKFIELD ROAD,42,BROOKFIELD ROAD,,,,WALTHAM,308,02452,ACTIVE
323072508,7 BROOKWAY COURT,7,BROOKWAY COURT,,,,WALTHAM,308,02452,LINKED
323072516,15 BROOKWAY COURT,15,BROOKWAY COURT,,,,WALTHAM,308,02452,LINKED
323073452,90 CHARLES RIVER ROAD,90,CHARLES RIVER ROAD,,CHARLESBANK GARDEN APARTMENTS,,WALTHAM,308,02453,LINKED
323073463,10 CHARLES STREET,10,CHARLES STREET,,,,WALTHAM,308,02453,ACTIVE
323073479,52-54 CHARLES STREET,52-54,CHARLES STREET,,,,WALTHAM,308,02453,ACTIVE
323073480,54 CHARLES STREET,54,CHARLES STREET,,,,WALTHAM,308,02453,ACTIVE
323073488,64-66 CHARLES STREET,64-66,CHARLES STREET,,,,WALTHAM,308,02453,ACTIVE
323073490,66 CHARLES STREET,66,CHARLES STREET,,,,WALTHAM,308,02453,ACTIVE
323073496,71 CHARLES STREET,71,CHARLES STREET,,,,WALTHAM,308,02453,ACTIVE
323073500,75 CHARLES STREET,75,CHARLES STREET,,,,WALTHAM,308,02453,ACTIVE
323073501,77 CHARLES STREET,77,CHARLES STREET,,,,WALTHAM,308,02453,ACTIVE
323073502,80 CHARLES STREET,80,CHARLES STREET,,,,WALTHAM,308,02453,ACTIVE
323074025,105-107 CHESTNUT STREET,105-107,CHESTNUT STREET,,,,WALTHAM,308,02453,ACTIVE
323074048,158 CHESTNUT STREET,158,CHESTNUT STREET,,,,WALTHAM,308,02453,ACTIVE
323074049,159 CHESTNUT STREET,159,CHESTNUT STREET,,,,WALTHAM,308,02453,ACTIVE
323074067,178 CHESTNUT STREET,178,CHESTNUT STREET,,,,WALTHAM,308,02453,ACTIVE
323074072,183 CHESTNUT STREET,183,CHESTNUT STREET,,,,WALTHAM,308,02453,ACTIVE
323074073,184 CHESTNUT STREET,184,CHESTNUT STREET,,,,WALTHAM,308,02453,ACTIVE
323070667,187 ASH STREET,187,ASH STREET,,,,WALTHAM,308,02453,ACTIVE
323070669,188 ASH STREET,188,ASH STREET,,,,WALTHAM,308,02453,ACTIVE
323070670,189-191 ASH STREET,189-191,ASH STREET,,,,WALTHAM,308,02453,ACTIVE
323070674,195 ASH STREET,195,ASH STREET,,,,WALTHAM,308,02453,ACTIVE
323070676,201 ASH STREET,201,ASH STREET,,,,WALTHAM,308,02453,ACTIVE
323070678,203 ASH STREET,203,ASH STREET,,,,WALTHAM,308,02453,ACTIVE
323070682,209 ASH STREET,209,ASH STREET,,,,WALTHAM,308,02453,ACTIVE
323070693,225 ASH STREET,225,ASH STREET,,,,WALTHAM,308,02453,LINKED
323070712,254 ASH STREET,254,ASH STREET,,,,WALTHAM,308,02453,ACTIVE
323070713,254-256 ASH STREET,254-256,ASH STREET,,,,WALTHAM,308,02453,ACTIVE
323071677,11 BERKSHIRE ROAD,11,BERKSHIRE ROAD,,,,WALTHAM,308,02453,ACTIVE
323086894,3715 STEARNS HILL ROAD,3715,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323086895,3801 STEARNS HILL ROAD,3801,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323086900,3806 STEARNS HILL ROAD,3806,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323086901,3807 STEARNS HILL ROAD,3807,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323086904,3901 STEARNS HILL ROAD,3901,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323086911,3908 STEARNS HILL ROAD,3908,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323086913,3910 STEARNS HILL ROAD,3910,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323086922,4007 STEARNS HILL ROAD,4007,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323086925,4010 STEARNS HILL ROAD,4010,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323086929,4096 STEARNS HILL ROAD,4096,STEARNS HILL ROAD,,WINDSOR VILLAGE,,WALTHAM,308,02451,ACTIVE
323087791,15 TOTTEN COURT,15,TOTTEN COURT,,,,WALTHAM,308,02451,ACTIVE
323087794,51 TOTTEN POND ROAD,51,TOTTEN POND ROAD,,,,WALTHAM,308,02451,UNASSIGNED
323087802,103 TOTTEN POND ROAD,103,TOTTEN POND ROAD,,,,WALTHAM,308,02451,ACTIVE
323087806,115 TOTTEN POND ROAD,115,TOTTEN POND ROAD,,,,WALTHAM,308,02451,ACTIVE
323087813,166 TOTTEN POND ROAD,166,TOTTEN POND ROAD,,,,WALTHAM,308,02451,ACTIVE
323088759,48 WALNUT STREET,48,WALNUT STREET,,,,WALTHAM,308,02453,ACTIVE
323088768,58 WALNUT STREET,58,WALNUT STREET,,,,WALTHAM,308,02453,ACTIVE
323088774,15 WALTON STREET,15,WALTON STREET,,,,WALTHAM,308,02451,ACTIVE
323088782,12 WAMPUM AVENUE,12,WAMPUM AVENUE,,,,WALTHAM,308,02451,ACTIVE
323088789,27 WAMPUM AVENUE,27,WAMPUM AVENUE,,,,WALTHAM,308,02451,ACTIVE
323088792,33 WAMPUM AVENUE,33,WAMPUM AVENUE,,,,WALTHAM,308,02451,ACTIVE
323088793,34 WAMPUM AVENUE,34,WAMPUM AVENUE,,,,WALTHAM,308,02451,ACTIVE
323088800,21 WAMSUTTA AVENUE,21,WAMSUTTA AVENUE,,,,WALTHAM,308,02451,ACTIVE
323088802,23 WAMSUTTA AVENUE,23,WAMSUTTA AVENUE,,,,WALTHAM,308,02451,ACTIVE
323088814,45 WAMSUTTA AVENUE,45,WAMSUTTA AVENUE,,,,WALTHAM,308,02451,ACTIVE
323088815,46 WAMSUTTA AVENUE,46,WAMSUTTA AVENUE,,,,WALTHAM,308,02451,ACTIVE
323089744,36R WIMBLEDON CIRCLE,36R,WIMBLEDON CIRCLE,,,,WALTHAM,308,02451,ACTIVE
323089746,39 WIMBLEDON CIRCLE,39,WIMBLEDON CIRCLE,,,,WALTHAM,308,02451,ACTIVE
323089749,50 WIMBLEDON CIRCLE,50,WIMBLEDON CIRCLE,,,,WALTHAM,308,02451,ACTIVE
